,date,category,size,quantity,sales
4340,29/11/2023,Classic,M,4,56.25
4341,29/11/2023,Classic,S,14,159.0
4342,29/11/2023,Supreme,L,20,411.5
4343,29/11/2023,Supreme,M,9,148.25
4344,29/11/2023,Supreme,S,12,183.2
4345,29/11/2023,Veggie,L,15,286.35
4346,29/11/2023,Veggie,M,18,288.75
4347,29/12/2023,Veggie,S,8,96.5
4348,29/12/2023,Chicken,L,9,186.75
4349,29/12/2023,Chicken,M,8,134.0
4350,29/12/2023,Chicken,S,5,63.75
4351,29/12/2023,Classic,L,10,182.75
4352,29/12/2023,Classic,M,13,191.25
4353,29/12/2023,Classic,S,19,212.75
4354,29/12/2023,Supreme,L,10,207.0
4355,29/12/2023,Supreme,M,5,82.5
4356,29/12/2023,Supreme,S,18,223.5
4357,29/12/2023,Veggie,L,11,212.4
4358,29/12/2023,Veggie,M,8,128.5
4359,29/12/2023,Veggie,S,11,135.0
4360,30/01/2023,Chicken,L,23,477.25
4361,30/01/2023,Chicken,M,10,167.5
4362,30/01/2023,Chicken,S,9,114.75
4363,30/01/2023,Classic,L,10,182.5
4364,30/01/2023,Classic,M,7,105.75
4365,30/01/2023,Classic,S,10,115.25
4366,30/01/2023,Classic,XL,1,25.5
4367,30/01/2023,Supreme,L,12,247.5
4368,30/01/2023,Supreme,M,11,180.25
4369,30/01/2023,Supreme,S,10,158.2
4370,30/01/2023,Veggie,L,11,221.7
4371,30/01/2023,Veggie,M,14,225.0
4372,30/01/2023,Veggie,S,2,24.0
4373,30/03/2023,Chicken,L,11,228.25
4374,30/03/2023,Chicken,M,11,184.25
4375,30/03/2023,Chicken,S,7,89.25
4376,30/03/2023,Classic,L,9,174.0
4377,30/03/2023,Classic,M,10,145.25
4378,30/03/2023,Classic,S,10,111.5
4379,30/03/2023,Classic,XL,3,76.5
4380,30/03/2023,Supreme,L,9,186.25
4381,30/03/2023,Supreme,M,10,164.25
4382,30/03/2023,Supreme,S,11,147.15
4383,30/03/2023,Veggie,L,17,325.7
4384,30/03/2023,Veggie,M,15,243.5
4385,30/03/2023,Veggie,S,8,96.75
4386,30/04/2023,Chicken,L,13,269.75
4387,30/04/2023,Chicken,M,8,134.0
4388,30/04/2023,Chicken,S,7,89.25
4389,30/04/2023,Classic,L,12,218.75
4390,30/04/2023,Classic,M,14,210.0
4391,30/04/2023,Classic,S,24,271.75
4392,30/04/2023,Classic,XL,5,127.5
4393,30/04/2023,Supreme,L,10,206.5
4394,30/04/2023,Supreme,M,10,165.0
4395,30/04/2023,Supreme,S,12,194.1
4396,30/04/2023,Veggie,L,13,252.85
4397,30/04/2023,Veggie,M,8,126.75
4398,30/04/2023,Veggie,S,10,121.25
4399,30/05/2023,Chicken,L,11,228.25
4400,30/05/2023,Chicken,M,8,134.0
4401,30/05/2023,Chicken,S,4,51.0
4402,30/05/2023,Classic,L,11,203.0
4403,30/05/2023,Classic,M,9,132.75
4404,30/05/2023,Classic,S,16,182.0
4405,30/05/2023,Classic,XL,4,102.0
4406,30/05/2023,Supreme,L,18,370.0
4407,30/05/2023,Supreme,M,8,131.5
4408,30/05/2023,Supreme,S,10,135.4
4409,30/05/2023,Veggie,L,16,315.65
4410,30/05/2023,Veggie,M,8,127.5
4411,30/05/2023,Veggie,S,10,121.75
4412,30/06/2023,Chicken,L,17,352.75
4413,30/06/2023,Chicken,M,11,184.25
4414,30/06/2023,Chicken,S,1,12.75
4415,30/06/2023,Classic,L,9,154.25
4416,30/06/2023,Classic,M,7,100.0
4417,30/06/2023,Classic,S,14,160.25
4418,30/06/2023,Classic,XL,1,25.5
4419,30/06/2023,Supreme,L,11,227.25
4420,30/06/2023,Supreme,M,7,115.0
4421,30/06/2023,Supreme,S,9,134.55
4422,30/06/2023,Veggie,L,8,154.95
4423,30/06/2023,Veggie,M,11,174.25
4424,30/06/2023,Veggie,S,7,85.0
4425,30/07/2023,Chicken,L,18,373.5
4426,30/07/2023,Chicken,M,7,117.25
4427,30/07/2023,Chicken,S,12,153.0
4428,30/07/2023,Classic,L,12,221.5
4429,30/07/2023,Classic,M,16,234.25
4430,30/07/2023,Classic,S,25,287.25
4431,30/07/2023,Classic,XL,3,76.5
4432,30/07/2023,Supreme,L,21,434.75
4433,30/07/2023,Supreme,M,11,180.25
4434,30/07/2023,Supreme,S,16,210.4
4435,30/07/2023,Veggie,L,15,293.65
4436,30/07/2023,Veggie,M,16,254.25
4437,30/07/2023,Veggie,S,4,49.75
4438,30/08/2023,Chicken,L,14,290.5
4439,30/08/2023,Chicken,M,10,167.5
4440,30/08/2023,Chicken,S,7,89.25
4441,30/08/2023,Classic,L,10,166.25
4442,30/08/2023,Classic,M,11,162.75
4443,30/08/2023,Classic,S,13,147.0
4444,30/08/2023,Classic,XL,1,25.5
4445,30/08/2023,Supreme,L,15,309.25
4446,30/08/2023,Supreme,M,14,230.0
4447,30/08/2023,Supreme,S,7,109.05
4448,30/08/2023,Veggie,L,13,252.15
4449,30/08/2023,Veggie,M,18,282.25
4450,30/08/2023,Veggie,S,6,72.75
4451,30/09/2023,Chicken,L,18,373.5
4452,30/09/2023,Chicken,M,11,184.25
4453,30/09/2023,Chicken,S,5,63.75
4454,30/09/2023,Classic,L,16,303.5
4455,30/09/2023,Classic,M,11,164.75
4456,30/09/2023,Classic,S,15,175.5
4457,30/09/2023,Classic,XL,1,25.5
4458,30/09/2023,Classic,XXL,1,35.95
4459,30/09/2023,Supreme,L,11,227.25
4460,30/09/2023,Supreme,M,5,82.5
4461,30/09/2023,Supreme,S,7,87.25
4462,30/09/2023,Veggie,L,6,117.45
4463,30/09/2023,Veggie,M,14,226.25
4464,30/10/2023,Veggie,S,3,37.5
4465,30/10/2023,Chicken,L,14,290.5
4466,30/10/2023,Chicken,M,14,234.5
4467,30/10/2023,Chicken,S,4,51.0
4468,30/10/2023,Classic,L,14,263.75
4469,30/10/2023,Classic,M,15,223.25
4470,30/10/2023,Classic,S,17,193.25
4471,30/10/2023,Supreme,L,7,144.25
4472,30/10/2023,Supreme,M,14,229.5
4473,30/10/2023,Supreme,S,6,85.65
4474,30/10/2023,Veggie,L,8,151.8
4475,30/10/2023,Veggie,M,7,111.25
4476,30/10/2023,Veggie,S,10,122.0
4477,30/11/2023,Chicken,L,11,228.25
4478,30/11/2023,Chicken,M,10,167.5
4479,30/11/2023,Chicken,S,7,89.25
4480,30/11/2023,Classic,L,7,127.25
4481,30/11/2023,Classic,M,8,118.25
4482,30/11/2023,Classic,S,13,153.0
4483,30/11/2023,Supreme,L,9,185.25
4484,30/11/2023,Supreme,M,9,148.25
4485,30/11/2023,Supreme,S,7,87.0
4486,30/11/2023,Veggie,L,19,366.45
4487,30/11/2023,Veggie,M,11,175.25
4488,30/11/2023,Veggie,S,3,37.25
4489,30/12/2023,Chicken,L,20,415.0
4490,30/12/2023,Chicken,M,4,67.0
4491,30/12/2023,Chicken,S,3,38.25
4492,30/12/2023,Classic,L,13,240.0
4493,30/12/2023,Classic,M,13,195.25
4494,30/12/2023,Classic,S,20,225.75
4495,30/12/2023,Classic,XL,2,51.0
4496,30/12/2023,Supreme,L,13,267.25
4497,30/12/2023,Supreme,M,8,131.5
4498,30/12/2023,Supreme,S,9,134.05
4499,30/12/2023,Veggie,L,12,237.25
4500,30/12/2023,Veggie,M,9,144.75
4501,30/12/2023,Veggie,S,8,97.25
4502,31/01/2023,Chicken,L,15,311.25
4503,31/01/2023,Chicken,M,8,134.0
4504,31/01/2023,Chicken,S,5,63.75
4505,31/01/2023,Classic,L,13,233.0
4506,31/01/2023,Classic,M,9,134.75
4507,31/01/2023,Classic,S,19,221.0
4508,31/01/2023,Supreme,L,5,102.75
4509,31/01/2023,Supreme,M,13,213.0
4510,31/01/2023,Supreme,S,7,87.25
4511,31/01/2023,Veggie,L,19,369.6
4512,31/01/2023,Veggie,M,13,207.0
4513,31/01/2023,Veggie,S,5,60.5
4514,31/01/2023,Chicken,L,11,228.25
4515,31/03/2023,Chicken,M,7,117.25
4516,31/03/2023,Chicken,S,4,51.0
4517,31/03/2023,Classic,L,10,180.75
4518,31/03/2023,Classic,M,6,86.25
4519,31/03/2023,Classic,S,11,128.0
4520,31/03/2023,Classic,XL,3,76.5
4521,31/03/2023,Supreme,L,11,226.75
4522,31/03/2023,Supreme,M,5,82.25
4523,31/03/2023,Supreme,S,3,48.4
4524,31/03/2023,Veggie,L,16,305.15
4525,31/03/2023,Veggie,M,4,64.0
4526,31/03/2023,Veggie,S,4,48.5
4527,31/05/2023,Chicken,L,9,186.75
4528,31/05/2023,Chicken,M,7,117.25
4529,31/05/2023,Chicken,S,1,12.75
4530,31/05/2023,Classic,L,4,78.0
4531,31/05/2023,Classic,M,10,152.25
4532,31/05/2023,Classic,S,17,196.25
4533,31/05/2023,Supreme,L,5,102.75
4534,31/05/2023,Supreme,M,7,114.75
4535,31/05/2023,Supreme,S,6,86.15
4536,31/05/2023,Veggie,L,9,172.35
4537,31/05/2023,Veggie,M,8,127.25
4538,31/05/2023,Veggie,S,6,72.5
4539,31/05/2023,Chicken,L,8,166.0
4540,31/07/2023,Chicken,M,6,100.5
4541,31/07/2023,Chicken,S,7,89.25
4542,31/07/2023,Classic,L,7,129.0
4543,31/07/2023,Classic,M,13,194.75
4544,31/07/2023,Classic,S,14,160.25
4545,31/07/2023,Classic,XL,1,25.5
4546,31/07/2023,Supreme,L,10,206.0
4547,31/07/2023,Supreme,M,8,131.75
4548,31/07/2023,Supreme,S,7,98.4
4549,31/07/2023,Veggie,L,8,149.3
4550,31/07/2023,Veggie,M,7,113.25
4551,31/07/2023,Veggie,S,6,73.25
4552,31/07/2023,Chicken,L,6,124.5
4553,31/08/2023,Chicken,M,10,167.5
4554,31/08/2023,Chicken,S,2,25.5
4555,31/08/2023,Classic,L,10,185.75
4556,31/08/2023,Classic,M,4,60.5
4557,31/08/2023,Classic,S,14,158.25
4558,31/08/2023,Classic,XL,1,25.5
4559,31/08/2023,Supreme,L,10,206.0
4560,31/08/2023,Supreme,M,6,98.75
4561,31/08/2023,Supreme,S,3,48.65
4562,31/08/2023,Veggie,L,10,191.35
4563,31/08/2023,Veggie,M,3,49.0
4564,31/08/2023,Veggie,S,1,12.0
4565,31/10/2023,Chicken,L,9,186.75
4566,31/10/2023,Chicken,M,10,167.5
4567,31/10/2023,Chicken,S,5,63.75
4568,31/10/2023,Classic,L,7,123.0
4569,31/10/2023,Classic,M,7,108.5
4570,31/10/2023,Classic,S,8,90.0
4571,31/10/2023,Classic,XL,1,25.5
4572,31/10/2023,Supreme,L,2,41.5
4573,31/10/2023,Supreme,M,8,132.0
4574,31/10/2023,Supreme,S,2,25.0
4575,31/10/2023,Veggie,L,10,192.8
4576,31/10/2023,Veggie,M,6,96.75
4577,31/10/2023,Veggie,S,7,84.75
4578,31/12/2023,Chicken,L,12,249.0
4579,31/12/2023,Chicken,M,16,268.0
4580,31/12/2023,Chicken,S,5,63.75
4581,31/12/2023,Classic,L,12,219.25
4582,31/12/2023,Classic,M,17,253.5
4583,31/12/2023,Classic,S,23,265.25
4584,31/12/2023,Classic,XL,1,25.5
4585,31/12/2023,Supreme,L,18,370.5
4586,31/12/2023,Supreme,M,13,214.25
4587,31/12/2023,Supreme,S,11,159.55
4588,31/12/2023,Veggie,L,23,444.95
4589,31/12/2023,Veggie,M,15,237.5
4590,31/12/2023,Veggie,S,12,145.0
